cp_name,terminal_name,day,round_trips,one_way_trips,loaded_trips,repo_trips,payload_delivered_tons,cycle_time_hours,time_consumed_hours,lane_trucks_needed
Collection_Point13,Unload_Terminal_A,11,13,0,13,0,390.0,7.066,91.86,12.01
Collection_Point13,Unload_Terminal_A,12,13,0,13,0,390.0,7.066,91.86,12.01
Collection_Point13,Unload_Terminal_A,19,13,0,13,0,390.0,7.066,91.86,12.01
Collection_Point13,Unload_Terminal_A,20,8,0,8,0,240.0,7.066,56.53,7.39
Collection_Point13,Unload_Terminal_A,22,2,0,2,0,60.0,7.066,14.13,1.85
Collection_Point13,Unload_Terminal_B,1,14,0,14,0,420.0,6.466,90.52,11.83
Collection_Point13,Unload_Terminal_B,2,14,0,14,0,420.0,6.466,90.52,11.83
Collection_Point13,Unload_Terminal_B,3,14,0,14,0,420.0,6.466,90.52,11.83
Collection_Point13,Unload_Terminal_B,7,14,0,14,0,420.0,6.466,90.52,11.83
Collection_Point13,Unload_Terminal_B,8,14,0,14,0,420.0,6.466,90.52,11.83
Collection_Point13,Unload_Terminal_B,10,14,0,14,0,420.0,6.466,90.52,11.83
Collection_Point13,Unload_Terminal_B,13,14,0,14,0,420.0,6.466,90.52,11.83
Collection_Point13,Unload_Terminal_B,14,14,0,14,0,420.0,6.466,90.52,11.83
Collection_Point13,Unload_Terminal_B,16,14,0,14,0,420.0,6.466,90.52,11.83
Collection_Point13,Unload_Terminal_B,20,5,0,5,0,150.0,6.466,32.33,4.23
Collection_Point13,Unload_Terminal_B,21,14,0,14,0,420.0,6.466,90.52,11.83
Collection_Point13,Unload_Terminal_B,24,14,0,14,0,420.0,6.466,90.52,11.83
